Freq S11, S12 S21 S22
84.0000000000000000000 MHz,-0.99006290585720846398 + j0.13052839762323459327 ,-0.00683910994365761506 - j0.05187491141842758002 ,-0.00683910994365762200 - j0.05187491141842759390 ,-0.99006290585720846398 + j0.13052839762323453776 
85.0000000000000000000 MHz,-0.98869089480713467921 + j0.13792747706827421239 ,-0.00813466138990041714 - j0.05831082986135224105 ,-0.00813466138990045530 - j0.05831082986135225493 ,-0.98869089480713479023 + j0.13792747706827415688 
86.0000000000000000000 MHz,-0.98693464879333425710 + j0.14663197269014827118 ,-0.00981343271504759272 - j0.06605119328612348018 ,-0.00981343271504749905 - j0.06605119328612343854 ,-0.98693464879333436812 + j0.14663197269014835444 
87.0000000000000000000 MHz,-0.98462267532594693886 + j0.15706609583445110823 ,-0.01204691232421804467 - j0.07552020045491407430 ,-0.01204691232421802559 - j0.07552020045491408817 ,-0.98462267532594660580 + j0.15706609583445110823 
88.0000000000000000000 MHz,-0.98147378439374999282 + j0.16985731166955259086 ,-0.01511628608436339956 - j0.08734530391050666920 ,-0.01511628608436352619 - j0.08734530391050655818 ,-0.98147378439375010384 + j0.16985731166955253535 
89.0000000000000000000 MHz,-0.97700006529089455931 + j0.18597179204750338699 ,-0.01950946049708894570 - j0.10249266283661630228 ,-0.01950946049708904978 - j0.10249266283661623289 ,-0.97700006529089478136 + j0.18597179204750352577 
90.0000000000000000000 MHz,-0.97029277280387993265 + j0.20697074041861213134 ,-0.02613517651122622409 - j0.12252346797188175265 ,-0.02613517651122612001 - j0.12252346797188183591 ,-0.97029277280387982163 + j0.20697074041861204807 
91.0000000000000000000 MHz,-0.95949807286125765593 + j0.23552645860619775275 ,-0.03684726387267014958 - j0.15011000838402996371 ,-0.03684726387267010100 - j0.15011000838403004698 ,-0.95949807286125765593 + j0.23552645860619775275 
92.0000000000000000000 MHz,-0.94034883630997212478 + j0.27652410151479928091 ,-0.05591284734757306918 - j0.19013742617749190833 ,-0.05591284734757309000 - j0.19013742617749204711 ,-0.94034883630997212478 + j0.27652410151479939193 
93.0000000000000000000 MHz,-0.90125230074656037527 + j0.33941356398626831847 ,-0.09492468489067067139 - j0.25205560334889987040 ,-0.09492468489067061588 - j0.25205560334889981489 ,-0.90125230074656037527 + j0.33941356398626831847 
